Destination Type,Destination,Month,Climate,Activities,Travel Companions,Special Requirement ,Duration,Plan
Upcountry,Nuwara Eliya,October,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration",Cultural Travel,"Private tour guide, spa booking",2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration"
Upcountry,Nuwara Eliya,November,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration",Cultural Travel,Eco-friendly accommodation,2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration"
Upcountry,Nuwara Eliya,December,Rainy,"Tea factory tours, Visit seetha amman temple, Bortanical Exploration",Cultural Travel,Special meal arrangements,2,"Day 1 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration | Day 2 - Tea factory tours, Visit seetha amman temple, Bortanical Exploration"
Beachside,Mirissa,January,Cloudy,"Temple Visit, Village Tours, Explore local markets",Cultural Travel,Private beachfront dining,2,"Day 1 - Temple Visit, Village Tours, Explore local markets | Day 2 - Temple Visit, Village Tours, Explore local markets"
Beachside,Mirissa,February,Sunny,"Temple Visit, Village Tours, Explore local markets",Cultural Travel,"Private villa, surfing lessons, ",2,"Day 1 - Temple Visit, Village Tours, Explore local markets | Day 2 - Temple Visit, Village Tours, Explore local markets"
Beachside,Mirissa,March,Sunny,"Temple Visit, Village Tours, Explore local markets",Cultural Travel,"Private tour guide, spa booking",2,"Day 1 - Temple Visit, Village Tours, Explore local markets | Day 2 - Temple Visit, Village Tours, Explore local markets"
Beachside,Mirissa,April,Sunny,"Temple Visit, Village Tours, Explore local markets",Cultural Travel,Eco-friendly accommodation,2,"Day 1 - Temple Visit, Village Tours, Explore local markets | Day 2 - Temple Visit, Village Tours, Explore local markets"
Beachside,Mirissa,May,Cloudy,"Temple Visit, Village Tours, Explore local markets",Cultural Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Temple Visit, Village Tours, Explore local markets | Day 2 - Temple Visit, Village Tours, Explore local markets"
Beachside,Mirissa,June,Cloudy,"Temple Visit, Village Tours, Explore local markets",Cultural Travel,Private beachfront dining,2,"Day 1 - Temple Visit, Village Tours, Explore local markets | Day 2 - Temple Visit, Village Tours, Explore local markets"
Beachside,Mirissa,July,Sunny,"Temple Visit, Village Tours, Explore local markets",Cultural Travel,"Private villa, surfing lessons, ",2,"Day 1 - Temple Visit, Village Tours, Explore local markets | Day 2 - Temple Visit, Village Tours, Explore local markets"
Beachside,Mirissa,August,Sunny,"Temple Visit, Village Tours, Explore local markets",Cultural Travel,"Private tour guide, spa booking",2,"Day 1 - Temple Visit, Village Tours, Explore local markets | Day 2 - Temple Visit, Village Tours, Explore local markets"
Beachside,Mirissa,September,Cloudy,"Temple Visit, Village Tours, Explore local markets",Cultural Travel,"Private villa, surfing lessons, ",2,"Day 1 - Temple Visit, Village Tours, Explore local markets | Day 2 - Temple Visit, Village Tours, Explore local markets"
Beachside,Mirissa,October,Rainy,"Visit temples, Village tours, Handcraft workshops, Visit art galleries",Cultural Travel,Special meal arrangements,2,"Day 1 - Visit temples, Village tours, Handcraft workshops | Day 2 - Visit art galleries, Visit temples, Village tours"
Beachside,Mirissa,November,Rainy,"Visit temples, Village tours, Handcraft workshops, Visit art galleries",Cultural Travel,Vegetarian meal options,2,"Day 1 - Visit temples, Village tours, Handcraft workshops | Day 2 - Visit art galleries, Visit temples, Village tours"
Beachside,Mirissa,December,Cloudy,"Temple Visit, Village Tours, Explore local markets",Cultural Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Temple Visit, Village Tours, Explore local markets | Day 2 - Temple Visit, Village Tours, Explore local markets"
Beachside,Jaffna,January,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Visit Jaffna library",Cultural Travel,Private beachfront dining,2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Visit Jaffna library, Visit jaffna fort, Museum visits"
Beachside,Jaffna,February,Sunny,"Delft island exploration, Nainativu island exploration, Visit jaffna fort, Visit Jaffna library",Cultural Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Delft island exploration, Nainativu island exploration, Visit jaffna fort | Day 2 - Visit Jaffna library, Delft island exploration, Nainativu island exploration"
Beachside,Jaffna,March,Sunny,"Delft island exploration, Nainativu island exploration, Visit jaffna fort, Visit Jaffna library",Cultural Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Delft island exploration, Nainativu island exploration, Visit jaffna fort | Day 2 - Visit Jaffna library, Delft island exploration, Nainativu island exploration"
Beachside,Jaffna,April,Sunny,"Delft island exploration, Nainativu island exploration, Visit jaffna fort, Visit Jaffna library",Cultural Travel,Vegetarian meal options,2,"Day 1 - Delft island exploration, Nainativu island exploration, Visit jaffna fort | Day 2 - Visit Jaffna library, Delft island exploration, Nainativu island exploration"
Beachside,Jaffna,May,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Visit Jaffna library",Cultural Travel,"Private tour guide, spa booking",2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Visit Jaffna library, Visit jaffna fort, Museum visits"
Beachside,Jaffna,June,Sunny,"Delft island exploration, Nainativu island exploration, Visit jaffna fort, Visit Jaffna library",Cultural Travel,Eco-friendly accommodation,2,"Day 1 - Delft island exploration, Nainativu island exploration, Visit jaffna fort | Day 2 - Visit Jaffna library, Delft island exploration, Nainativu island exploration"
Beachside,Jaffna,July,Sunny,"Delft island exploration, Nainativu island exploration, Visit jaffna fort, Visit Jaffna library",Cultural Travel,"Road map, GPS rental",2,"Day 1 - Delft island exploration, Nainativu island exploration, Visit jaffna fort | Day 2 - Visit Jaffna library, Delft island exploration, Nainativu island exploration"
Beachside,Jaffna,August,Sunny,"Delft island exploration, Nainativu island exploration, Visit jaffna fort, Visit Jaffna library, Nallur festival.",Cultural Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Delft island exploration, Nainativu island exploration, Visit jaffna fort | Day 2 - Visit Jaffna library, Nallur festival., Delft island exploration"
Beachside,Jaffna,September,Cloudy,"Delft island exploration, Nainativu island exploration, Visit jaffna fort, Visit Jaffna library",Cultural Travel,"Road map, GPS rental",2,"Day 1 - Delft island exploration, Nainativu island exploration, Visit jaffna fort | Day 2 - Visit Jaffna library, Delft island exploration, Nainativu island exploration"
Beachside,Jaffna,October,Cloudy,"Delft island exploration, Nainativu island exploration, Visit jaffna fort, Visit Jaffna library",Cultural Travel,"Private tour guide, spa booking",2,"Day 1 - Delft island exploration, Nainativu island exploration, Visit jaffna fort | Day 2 - Visit Jaffna library, Delft island exploration, Nainativu island exploration"
Beachside,Jaffna,November,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Visit Jaffna library",Cultural Travel,Eco-friendly accommodation,2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Visit Jaffna library, Visit jaffna fort, Museum visits"
Beachside,Jaffna,December,Rainy,"Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple, Visit Jaffna library",Cultural Travel,Special meal arrangements,2,"Day 1 - Visit jaffna fort, Museum visits, Visit Nallur kandaswamy temple | Day 2 - Visit Jaffna library, Visit jaffna fort, Museum visits"
Upcountry,Ella,January,Cloudy,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,Eco-friendly accommodation,2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,February,Cloudy,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,"Road map, GPS rental",2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,March,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,April,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,Vegetarian meal options,2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,May,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,"Private tour guide, spa booking",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,June,Cloudy,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,Eco-friendly accommodation,2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,July,Sunny,"Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls, Flying Ravana Mega zipline, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,"Road map, GPS rental",2,"Day 1 - Hiking Ella rock, Visit little Adam's Peak, Visiting waterfalls | Day 2 - Flying Ravana Mega zipline, Train journeys, Tea plantation visits"
Upcountry,Ella,August,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,September,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,"Road map, GPS rental",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,October,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,"Private tour guide, spa booking",2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,November,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,Eco-friendly accommodation,2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Upcountry,Ella,December,Rainy,"Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls, Train journeys, Tea plantation visits, Explore Nine Arch bridge",Cultural Travel,Special meal arrangements,2,"Day 1 - Visit Ella spice garden, Explore Ravana's cave, Visiting waterfalls | Day 2 - Train journeys, Tea plantation visits, Explore Nine Arch bridge"
Historical,Sigiriya,January,Sunny,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock, Village tours, Explore Dambulla cave temple, Elephant watching",Cultural Travel,Eco-friendly accommodation,2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock | Day 2 - Village tours, Explore Dambulla cave temple, Elephant watching"
Historical,Sigiriya,February,Sunny,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock, Village tours, Explore Dambulla cave temple, Elephant watching",Cultural Travel,"Road map, GPS rental",2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock | Day 2 - Village tours, Explore Dambulla cave temple, Elephant watching"
Historical,Sigiriya,March,Sunny,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock, Village tours, Explore Dambulla cave temple, Elephant watching",Cultural Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock | Day 2 - Village tours, Explore Dambulla cave temple, Elephant watching"
Historical,Sigiriya,April,Sunny,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock, Village tours, Explore Dambulla cave temple, Elephant watching",Cultural Travel,Vegetarian meal options,2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock | Day 2 - Village tours, Explore Dambulla cave temple, Elephant watching"
Historical,Sigiriya,May,Sunny,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock, Village tours, Explore Dambulla cave temple, Elephant watching",Cultural Travel,"Private tour guide, spa booking",2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock | Day 2 - Village tours, Explore Dambulla cave temple, Elephant watching"
Historical,Sigiriya,June,Cloudy,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock, Village tours, Explore Dambulla cave temple, Elephant watching",Cultural Travel,Eco-friendly accommodation,2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock | Day 2 - Village tours, Explore Dambulla cave temple, Elephant watching"
Historical,Sigiriya,July,Cloudy,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock, Village tours, Explore Dambulla cave temple, Elephant watching",Cultural Travel,"Road map, GPS rental",2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock | Day 2 - Village tours, Explore Dambulla cave temple, Elephant watching"
Historical,Sigiriya,August,Cloudy,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock, Village tours, Explore Dambulla cave temple, Elephant watching",Cultural Travel,"Budget Friendly Stay, Public Transport",2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock | Day 2 - Village tours, Explore Dambulla cave temple, Elephant watching"
Historical,Sigiriya,September,Cloudy,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock, Village tours, Explore Dambulla cave temple, Elephant watching",Cultural Travel,"Road map, GPS rental",2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Hiking Pidurangala Rock | Day 2 - Village tours, Explore Dambulla cave temple, Elephant watching"
Historical,Sigiriya,October,Rainy,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Village tours, Explore Dambulla cave temple, Cultural tours",Cultural Travel,"Private tour guide, spa booking",2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Village tours | Day 2 - Explore Dambulla cave temple, Cultural tours, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,November,Rainy,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Village tours, Explore Dambulla cave temple, Cultural tours",Cultural Travel,Eco-friendly accommodation,2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Village tours | Day 2 - Explore Dambulla cave temple, Cultural tours, Climbing Sigiriya Rock Fortress"
Historical,Sigiriya,December,Rainy,"Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Village tours, Explore Dambulla cave temple, Cultural tours",Cultural Travel,Special meal arrangements,2,"Day 1 - Climbing Sigiriya Rock Fortress, Visit Sigiriya Museum, Village tours | Day 2 - Explore Dambulla cave temple, Cultural tours, Climbing Sigiriya Rock Fortress"
